Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Monfaucon,France,44.917,0.25,30.74,Clear sky,2.14,✅ Safe,2025-08-23 20:41:41
La Fleche,France,47.7,-0.06667,25.56,Few clouds,3.14,✅ Safe,2025-08-23 20:41:43
Grandcamp-Maisy,France,49.383,0.967,22.81,Broken clouds,4.8,✅ Safe,2025-08-23 20:41:45
Gudmont,France,48.333,5.133,20.78,Overcast clouds,4.69,✅ Safe,2025-08-23 20:41:47
Gueberschwihr,France,48.0,7.283,19.55,Overcast clouds,1.48,✅ Safe,2025-08-23 20:41:48
Lavigny,France,46.717,5.6,22.78,Overcast clouds,4.03,✅ Safe,2025-08-23 20:41:50
Saint-Genis-de-Stonge,France,45.48333,-0.56667,30.36,Few clouds,4.15,✅ Safe,2025-08-23 20:41:52
La Hague,France,49.65,-1.817,21.19,Overcast clouds,3.12,✅ Safe,2025-08-23 20:41:54
Gardignan,France,44.76667,-0.6,30.53,Clear sky,2.22,✅ Safe,2025-08-23 20:41:56
Golfe Juan,France,43.33333,0.7,29.1,Clear sky,2.48,✅ Safe,2025-08-23 20:41:58
Grand-Fort-Philippe,France,51.0,2.1,20.7,Broken clouds,5.3,⚠ Moderate,2025-08-23 20:42:00
Grand Piquey,France,44.78333,-1.13333,28.13,Clear sky,5.56,⚠ Moderate,2025-08-23 20:42:02
Genets,France,48.683,-1.483,23.6,Broken clouds,5.05,⚠ Moderate,2025-08-23 20:42:04
Gujan-Mestras,France,44.63333,-1.06667,29.35,Clear sky,4.25,✅ Safe,2025-08-23 20:42:06
Hoedic,France,47.333,-2.883,22.55,Overcast clouds,4.74,✅ Safe,2025-08-23 20:42:08
La Haie-Fouassiere,France,47.1556,-1.399547,26.33,Overcast clouds,3.18,✅ Safe,2025-08-23 20:42:10
L'Herbaudiere,France,47.01667,-2.23333,19.49,Overcast clouds,6.62,⚠ Moderate,2025-08-23 20:42:11
Ile-de-Batz,France,48.75,3.983,21.57,Overcast clouds,4.09,✅ Safe,2025-08-23 20:42:13
Hopital-Camfrout,France,48.333,-4.233,21.75,Overcast clouds,3.7,✅ Safe,2025-08-23 20:42:15
Ile-d'Houat,France,47.383,1.05,24.52,Scattered clouds,3.74,✅ Safe,2025-08-23 20:42:17
Hauteville-sur-Mer,France,48.983,-1.533,22.45,Overcast clouds,5.17,⚠ Moderate,2025-08-23 20:42:19
Taden,France,48.483,-2.017,24.16,Overcast clouds,3.96,✅ Safe,2025-08-23 20:42:20
Bligny,France,48.167,4.617,20.96,Broken clouds,4.48,✅ Safe,2025-08-23 20:42:22
Iles du golfe du Morbihan,France,47.58333,-2.83333,20.31,Overcast clouds,5.57,⚠ Moderate,2025-08-23 20:42:24
Ile-d'Aix,France,46.017,-1.183,22.54,Scattered clouds,6.36,⚠ Moderate,2025-08-23 20:42:26
Ile-de-Brehat,France,48.85,1.0,22.75,Clear sky,2.38,✅ Safe,2025-08-23 20:42:27
Seguret,France,43.35,0.0,28.57,Clear sky,2.85,✅ Safe,2025-08-23 20:42:29
Dunkirk,France,51.034232,2.376611,20.58,Overcast clouds,4.94,✅ Safe,2025-08-23 20:42:31
Ile-Grande,France,48.76667,-3.51667,21.6,Overcast clouds,6.24,⚠ Moderate,2025-08-23 20:42:32
Les Jacquets,France,44.78333,-1.13333,28.13,Clear sky,5.56,⚠ Moderate,2025-08-23 20:42:34
Combertault,France,47.0,4.9,23.81,Overcast clouds,4.34,✅ Safe,2025-08-23 20:42:35
Saint-Romain-au-Mont-d'Or,France,45.837504,4.822944,25.17,Overcast clouds,5.43,⚠ Moderate,2025-08-23 20:42:37
Jussat,France,45.7,3.117,23.63,Few clouds,4.36,✅ Safe,2025-08-23 20:42:38
Kerascouet,France,48.33333,-4.23333,21.75,Overcast clouds,3.7,✅ Safe,2025-08-23 20:42:39
Kerroch,France,47.73333,-3.43333,23.03,Overcast clouds,3.98,✅ Safe,2025-08-23 20:42:41
Kerlouan,France,48.65,-4.367,21.71,Overcast clouds,3.53,✅ Safe,2025-08-23 20:42:43
Reigny,France,47.3,2.75,23.29,Broken clouds,3.9,✅ Safe,2025-08-23 20:42:45
Korejou / Saint-Michel,France,43.135325,1.502726,28.52,Clear sky,2.39,✅ Safe,2025-08-23 20:42:47
Kerity,France,47.8,-4.33333,21.41,Overcast clouds,2.52,✅ Safe,2025-08-23 20:42:49
Kerdruc,France,47.81667,-3.78333,21.84,Overcast clouds,3.83,✅ Safe,2025-08-23 20:42:51
l'Ardoise,France,44.1,4.7,28.83,Clear sky,9.45,⚠ Moderate,2025-08-23 20:42:52
Le Grand-Quevilly,France,49.417,1.033,22.45,Broken clouds,4.29,✅ Safe,2025-08-23 20:42:54
La Hume,France,44.63333,-1.06667,29.35,Clear sky,4.25,✅ Safe,2025-08-23 20:42:55
L'Isle-sur-la-Sorgue,France,43.917,5.05,29.17,Clear sky,9.68,⚠ Moderate,2025-08-23 20:42:57
Serans,France,48.71667,0.0,22.87,Broken clouds,2.04,✅ Safe,2025-08-23 20:42:59
Campouriez,France,44.683,2.617,27.92,Clear sky,0.54,✅ Safe,2025-08-23 20:43:00
Loire,France,45.55,4.783,24.84,Broken clouds,6.36,⚠ Moderate,2025-08-23 20:43:02
Concoeur-et-Corboin,France,47.167,4.917,21.57,Overcast clouds,4.03,✅ Safe,2025-08-23 20:43:04
Louvieres,France,48.033,5.283,20.37,Overcast clouds,4.17,✅ Safe,2025-08-23 20:43:06
Morance,France,45.9,4.7,24.46,Overcast clouds,4.89,✅ Safe,2025-08-23 20:43:08
Mussey,France,48.367,5.167,20.56,Overcast clouds,4.73,✅ Safe,2025-08-23 20:43:09
Le Conquet,France,48.367,-4.767,18.22,Overcast clouds,3.26,✅ Safe,2025-08-23 20:43:11
Saint-Martin-de-Crau,France,43.63333,4.8,30.14,Clear sky,10.49,⚡ Dangerous,2025-08-23 20:43:13
Penmarch,France,47.817,3.667,22.7,Broken clouds,4.93,✅ Safe,2025-08-23 20:43:14
Sainte-Marie-du-Mont,France,49.383,-1.217,21.95,Overcast clouds,6.19,⚠ Moderate,2025-08-23 20:43:16
Channes,France,47.933,4.25,21.69,Broken clouds,4.03,✅ Safe,2025-08-23 20:43:18
Saint-Raphael,France,43.41667,6.76667,26.15,Clear sky,2.9,✅ Safe,2025-08-23 20:43:19
Le Conquet,France,48.367,-4.767,18.22,Overcast clouds,3.26,✅ Safe,2025-08-23 20:43:21
Noirmoutier-en-l'Ile,France,47.0,-0.21667,25.9,Broken clouds,2.63,✅ Safe,2025-08-23 20:43:23
Biscarosse,France,44.38333,-1.16667,29.21,Clear sky,5.13,⚠ Moderate,2025-08-23 20:43:24
Neuilly-en-Sancerre,France,47.3,2.683,23.28,Broken clouds,3.95,✅ Safe,2025-08-23 20:43:26
La Barre-de-Monts,France,46.88333,-2.13333,21.43,Overcast clouds,6.83,⚠ Moderate,2025-08-23 20:43:28
Languevoisin-Quiquery,France,49.73333,2.93333,21.25,Overcast clouds,4.46,✅ Safe,2025-08-23 20:43:29
Le Mesnil-Amelot,France,49.01667,2.6,22.76,Overcast clouds,3.22,✅ Safe,2025-08-23 20:43:31
Le Briou,France,47.217,2.833,24.45,Broken clouds,3.72,✅ Safe,2025-08-23 20:43:33
Pors Beach,France,48.31667,-4.3,20.79,Overcast clouds,3.48,✅ Safe,2025-08-23 20:43:34
Port du Bloscon,France,48.66667,-4.16667,19.42,Overcast clouds,3.87,✅ Safe,2025-08-23 20:43:36
Ponteves,France,43.567,6.05,27.93,Clear sky,3.95,✅ Safe,2025-08-23 20:43:37
Port-des-Barques,France,45.95,0.917,26.89,Few clouds,2.46,✅ Safe,2025-08-23 20:43:39
Plougrescant,France,48.85,-3.233,22.23,Overcast clouds,5.67,⚠ Moderate,2025-08-23 20:43:41
Pujaut,France,44.0,4.767,29.11,Clear sky,10.25,⚡ Dangerous,2025-08-23 20:43:43
Plagny,France,46.933,3.15,24.85,Broken clouds,3.06,✅ Safe,2025-08-23 20:43:44
Saint-Julien-de-Peyrolas,France,44.28333,4.58333,27.96,Clear sky,7.84,⚠ Moderate,2025-08-23 20:43:46
Port-Marly,France,48.867,2.15,23.05,Broken clouds,1.84,✅ Safe,2025-08-23 20:43:47
Paimboeuf,France,47.28333,-2.03333,25.92,Overcast clouds,2.09,✅ Safe,2025-08-23 20:43:49
Port-Louis,France,47.717,-3.35,23.5,Overcast clouds,4.53,✅ Safe,2025-08-23 20:43:50
Pempoul,France,48.68333,-3.98333,21.65,Overcast clouds,4.86,✅ Safe,2025-08-23 20:43:52
Pointe-a-Pitre,France,16.2370504,-61.5376272,31.04,Broken clouds,4.63,✅ Safe,2025-08-23 20:43:54
Copponex,France,46.05,6.06667,23.25,Overcast clouds,2.76,✅ Safe,2025-08-23 20:43:55
Pontailler,France,47.3,5.4,23.06,Overcast clouds,3.58,✅ Safe,2025-08-23 20:43:57
Saint-Pierre-sur-Dives,France,49.01667,0.0,22.81,Scattered clouds,5.35,⚠ Moderate,2025-08-23 20:43:58
Plombieres-les-Bains,France,47.96667,6.48333,19.58,Overcast clouds,2.4,✅ Safe,2025-08-23 20:44:00
Porto Vecchio,France,41.58333,9.28333,26.81,Clear sky,6.61,⚠ Moderate,2025-08-23 20:44:02
Petit Piquey,France,44.78333,-1.13333,28.13,Clear sky,5.56,⚠ Moderate,2025-08-23 20:44:04
La Chapelle-Veille-Foret,France,47.967,3.85,23.15,Broken clouds,4.36,✅ Safe,2025-08-23 20:44:05
Pourville,France,49.9,1.03333,21.54,Scattered clouds,3.71,✅ Safe,2025-08-23 20:44:07
Camarsac,France,44.833,-0.367,30.43,Clear sky,2.9,✅ Safe,2025-08-23 20:44:09
Saint-Antoine-du-Queyret,France,44.767,0.017,30.6,Clear sky,2.14,✅ Safe,2025-08-23 20:44:10
Saint-Rambert-d'Albon,France,45.290874,4.813975,26.25,Scattered clouds,7.47,⚠ Moderate,2025-08-23 20:44:12
Saint-Julien-de-Concelles,France,47.25,-1.38333,26.49,Overcast clouds,3.15,✅ Safe,2025-08-23 20:44:14
Communay,France,45.6,4.833,25.26,Overcast clouds,6.12,⚠ Moderate,2025-08-23 20:44:15
Quiberville,France,49.9,0.917,19.47,Few clouds,3.25,✅ Safe,2025-08-23 20:44:17
Querqueville,France,49.667,-1.7,21.78,Overcast clouds,2.98,✅ Safe,2025-08-23 20:44:19
Reichsfeld,France,48.367,7.383,18.63,Overcast clouds,2.89,✅ Safe,2025-08-23 20:44:20
Saint-Chamas-en-Provence,France,43.550669,5.034508,30.15,Clear sky,10.36,⚡ Dangerous,2025-08-23 20:44:22
Serra-di-Ferro,France,41.733,8.8,23.9,Clear sky,3.74,✅ Safe,2025-08-23 20:44:23
Saint-Julien-de-Peyrolas,France,44.287753,4.564728,27.96,Clear sky,7.84,⚠ Moderate,2025-08-23 20:44:25
L'Arbresle,France,45.83333,4.61667,24.99,Overcast clouds,4.11,✅ Safe,2025-08-23 20:44:27
Saint-Christol-de-Rodieres,France,44.26667,4.5,27.42,Clear sky,7.31,⚠ Moderate,2025-08-23 20:44:28
Larmor-Baden,France,47.583,-2.9,19.87,Overcast clouds,5.65,⚠ Moderate,2025-08-23 20:44:30
Roubaril,France,49.68333,-1.28333,22.07,Broken clouds,3.5,✅ Safe,2025-08-23 20:44:32
Pierry,France,49.017,3.933,20.98,Overcast clouds,4.29,✅ Safe,2025-08-23 20:44:33
Pujols-sur-Ciron,France,44.567,-0.35,30.77,Clear sky,1.91,✅ Safe,2025-08-23 20:44:35
Saint-Brieuc,France,48.517,-2.783,22.54,Overcast clouds,4.89,✅ Safe,2025-08-23 20:44:37
Soing,France,47.583,5.867,22.51,Overcast clouds,2.94,✅ Safe,2025-08-23 20:44:39
Saint-Raphael,France,43.417,6.767,26.15,Clear sky,2.9,✅ Safe,2025-08-23 20:44:40
Saint-Tropez,France,43.267,6.633,27.18,Clear sky,2.46,✅ Safe,2025-08-23 20:44:42
St Valery-sur-Somme,France,50.11667,0.13333,18.58,Clear sky,1.26,✅ Safe,2025-08-23 20:44:44
Saint-Nazaire-sur-Charente,France,45.95,-1.05,25.78,Scattered clouds,4.79,✅ Safe,2025-08-23 20:44:45
Trebeurden,France,48.76667,-3.56667,21.06,Overcast clouds,6.25,⚠ Moderate,2025-08-23 20:44:47
Le Tinduff,France,48.36667,-4.36667,21.2,Overcast clouds,3.3,✅ Safe,2025-08-23 20:44:49
Terenez,France,48.7,-3.8,21.5,Overcast clouds,5.64,⚠ Moderate,2025-08-23 20:44:50
Saint-Thibault-des-Vignes,France,48.85,2.66667,23.35,Broken clouds,3.47,✅ Safe,2025-08-23 20:44:52
Talais,France,45.483,-1.05,24.63,Few clouds,6.46,⚠ Moderate,2025-08-23 20:44:53
Gatteville-le-Phare,France,49.683,-1.283,22.07,Broken clouds,3.5,✅ Safe,2025-08-23 20:44:55
Trentemoult,France,47.21667,-1.55,26.58,Overcast clouds,3.8,✅ Safe,2025-08-23 20:44:56
Toul Broch,France,48.8,-3.03333,22.08,Overcast clouds,4.94,✅ Safe,2025-08-23 20:44:58
Taussat,France,44.7,-1.03333,29.83,Clear sky,2.46,✅ Safe,2025-08-23 20:45:00
Ile-Tudy,France,47.833,-4.167,21.82,Overcast clouds,3.18,✅ Safe,2025-08-23 20:45:01
La Hautiere,France,47.217,-2.15,24.59,Overcast clouds,4.96,✅ Safe,2025-08-23 20:45:03
Saint-Thuriau,France,48.01667,-2.95,23.87,Overcast clouds,1.6,✅ Safe,2025-08-23 20:45:05
Tremazan,France,48.55,-4.7,21.38,Overcast clouds,2.94,✅ Safe,2025-08-23 20:45:06
Utah Beach,France,49.38333,-1.21667,21.95,Overcast clouds,6.19,⚠ Moderate,2025-08-23 20:45:08
Pleumeleuc,France,48.183,-1.917,24.74,Broken clouds,1.55,✅ Safe,2025-08-23 20:45:10
Anneville-sur-Scie,France,49.83797,1.093805,21.29,Scattered clouds,4.35,✅ Safe,2025-08-23 20:45:12
Courmelons,France,49.167,4.217,20.92,Overcast clouds,4.4,✅ Safe,2025-08-23 20:45:13
Pouilly-le-Monial,France,45.96667,4.65,24.73,Overcast clouds,4.83,✅ Safe,2025-08-23 20:45:15
Bar-sur-Seine,France,48.1,4.36667,21.84,Broken clouds,4.13,✅ Safe,2025-08-23 20:45:17
Mus,France,43.733,4.2,30.19,Clear sky,0.23,✅ Safe,2025-08-23 20:45:18
Tessy-sur-Vire,France,48.967,-1.067,22.83,Broken clouds,2.19,✅ Safe,2025-08-23 20:45:20
Clairvaux-d'Aveyron,France,44.417,2.417,28.02,Clear sky,1.99,✅ Safe,2025-08-23 20:45:22
Romeny-sur-Marne,France,48.983,3.333,21.62,Overcast clouds,4.83,✅ Safe,2025-08-23 20:45:23
Villefranche-sur-Mer,France,43.7,7.317,27.1,Clear sky,2.58,✅ Safe,2025-08-23 20:45:25
Vincey,France,48.333,6.333,20.46,Overcast clouds,4.83,✅ Safe,2025-08-23 20:45:26
Vilennes-sur-Seine,France,48.95,2.0,23.27,Broken clouds,2.37,✅ Safe,2025-08-23 20:45:28
Ver-sur-Mer,France,49.333,-0.533,21.93,Scattered clouds,4.81,✅ Safe,2025-08-23 20:45:30
Saint-Valentin,France,46.95,1.867,25.1,Broken clouds,3.29,✅ Safe,2025-08-23 20:45:32
Saint-Lambert-du-Lattay,France,47.3,-0.63333,26.16,Overcast clouds,2.86,✅ Safe,2025-08-23 20:45:33
Lignorelles,France,47.85,3.717,22.92,Broken clouds,4.87,✅ Safe,2025-08-23 20:45:35
Monestier,France,44.767,0.317,30.47,Clear sky,2.55,✅ Safe,2025-08-23 20:45:36
Creney-pres-Troyes,France,48.333,4.133,22.21,Broken clouds,4.43,✅ Safe,2025-08-23 20:45:38
Serrieres-en-Chautagne,France,45.880811,5.842856,25.56,Overcast clouds,3.27,✅ Safe,2025-08-23 20:45:40
Ponteilla,France,42.633,2.817,30.46,Clear sky,2.64,✅ Safe,2025-08-23 20:45:41
Lignorelles,France,47.86667,3.73333,22.92,Broken clouds,4.87,✅ Safe,2025-08-23 20:45:43
St-Maurice-de-Beynost,France,45.83333,4.96667,24.96,Overcast clouds,5.41,⚠ Moderate,2025-08-23 20:45:44
Sanary-sur-Mer,France,43.117,5.8,26.64,Clear sky,9.92,⚠ Moderate,2025-08-23 20:45:46
Yport,France,49.733,0.317,20.36,Few clouds,3.99,✅ Safe,2025-08-23 20:45:48
Saint-Genis-de-Saintonge,France,45.483,-0.583,30.26,Few clouds,4.07,✅ Safe,2025-08-23 20:45:49
Rochefort-du-Gard,France,43.983,4.683,28.49,Clear sky,9.99,⚠ Moderate,2025-08-23 20:45:51
Pouzilhac,France,44.05,4.583,27.87,Clear sky,8.59,⚠ Moderate,2025-08-23 20:45:53
Ronchin,France,50.6,3.1,20.49,Overcast clouds,5.2,⚠ Moderate,2025-08-23 20:45:55
